Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Mukerian,39,GEN,34,SC,Munish Khosla,Male,6,0.00%,Candidate Count,13901424,TRUE,Upto 100,372,0%,0,31-35,8,Lost,8,1,124057,DBSP,Unrecognised,Democratic Bharatiya Samaj Party,S19,Punjab,372,372,2012,0
Nawan shahr,47,GEN,47,SC,Tarsem Lal,Male,6,0.00%,Candidate Count,13901424,TRUE,Upto 100,171,0%,0,46-50,11,Lost,11,1,117192,BSA,Unrecognised,Bahujan Shakti,S19,Punjab,171,171,2012,0
Khem karan,22,GEN,41,SC,Dalbir Singh Bohar,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,381,0%,0,41-45,9,Lost,9,1,148000,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S19,Punjab,381,381,2012,0
Sultanpur lodhi,28,GEN,58,SC,Balwant Singh Sultanpuri,Male,7,0.01%,Candidate Count,13901424,TRUE,Upto 100,1525,2%,0,51-60,4,Lost,4,1,99171,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S19,Punjab,1525,1525,2012,0
Kharar,52,GEN,38,SC,Mohan Singh,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,283,0%,0,36-40,11,Lost,11,1,133589,ARWP,Unrecognised,Akhil Rashtrawadi Party,S19,Punjab,283,283,2012,0
Lambi,83,GEN,42,SC,Gurmeet Singh Ranghreta,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,356,0%,0,41-45,10,Lost,10,1,122064,PLP,Unrecognised,Punjab Labour Party,S19,Punjab,356,356,2012,0
Jalandhar central,35,GEN,42,SC,Raj Pal Singh,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,205,0%,0,41-45,8,Lost,8,1,97457,DBSP,Unrecognised,Democratic Bharatiya Samaj Party,S19,Punjab,205,205,2012,0
Dakha,68,GEN,43,SC,Kewal Singh,Male,5,0.01%,Candidate Count,13901424,TRUE,Upto 100,696,1%,0,41-45,5,Lost,5,1,138356,IND,Independent,Independent,S19,Punjab,696,696,2012,0
Jalandhar North,36,GEN,43,SC,Tilak Raj,Male,6,0.00%,Candidate Count,13901424,TRUE,Upto 100,218,0%,0,41-45,7,Lost,7,1,116262,IND,Independent,Independent,S19,Punjab,218,218,2012,0
Guru har sahai,78,GEN,46,SC,Udik Chand,Male,6,0.00%,Candidate Count,13901424,TRUE,Upto 100,76,0%,0,46-50,12,Lost,12,1,126812,IND,Independent,Independent,S19,Punjab,76,76,2012,0
Dhuri,107,GEN,31,SC,Didar Singh,Male,6,0.00%,Candidate Count,13901424,TRUE,Upto 100,432,0%,0,31-35,7,Lost,7,1,112902,IND,Independent,Independent,S19,Punjab,432,432,2012,0
Amritsar East,18,GEN,62,SC,Diyal Chand,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,397,0%,0,61-70,7,Lost,7,1,92024,IND,Independent,Independent,S19,Punjab,397,397,2012,0
Bholath,26,GEN,59,SC,Naib Subedar Sulakhan Singh,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,192,0%,0,51-60,8,Lost,8,1,96178,IND,Independent,Independent,S19,Punjab,192,192,2012,0
Nakodar,31,GEN,31,SC,Amrik Singh,Male,7,0.01%,Candidate Count,13901424,TRUE,Upto 100,730,1%,0,31-35,6,Lost,6,1,138252,IND,Independent,Independent,S19,Punjab,730,730,2012,0
Jalandhar Cantt.,37,GEN,35,SC,Roshan Lal,Male,7,0.01%,Candidate Count,13901424,TRUE,Upto 100,811,1%,0,31-35,6,Lost,6,1,114762,IND,Independent,Independent,S19,Punjab,811,811,2012,0
Dasuya,40,GEN,53,SC,Har Gobind Singh,Male,7,0.01%,Candidate Count,13901424,TRUE,Upto 100,1691,1%,0,51-60,5,Lost,5,1,121977,IND,Independent,Independent,S19,Punjab,1691,1691,2012,0
Khanna,57,GEN,54,SC,Gurdeep Singh,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,154,0%,0,51-60,10,Lost,10,1,117428,IND,Independent,Independent,S19,Punjab,154,154,2012,0
Fazilka,80,GEN,43,SC,Jaspal Singh,Male,7,0.01%,Candidate Count,13901424,TRUE,Upto 100,1962,2%,0,41-45,5,Lost,5,1,126300,IND,Independent,Independent,S19,Punjab,1962,1962,2012,0
Gidderbaha,84,GEN,34,SC,Om Parkash,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,507,0%,0,31-35,8,Lost,8,1,124523,IND,Independent,Independent,S19,Punjab,507,507,2012,0
Maur,95,GEN,46,SC,Jagjit,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,564,0%,0,46-50,8,Lost,8,1,122163,IND,Independent,Independent,S19,Punjab,564,564,2012,0
Lehra,99,GEN,44,SC,Balwinder Singh,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,547,0%,0,41-45,8,Lost,8,1,119944,IND,Independent,Independent,S19,Punjab,547,547,2012,0
Barnala,103,GEN,52,SC,Amir Singh,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,311,0%,0,51-60,10,Lost,10,1,117630,IND,Independent,Independent,S19,Punjab,311,311,2012,0
Sangrur,108,GEN,35,SC,Rajinder Kumar,Male,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,378,0%,0,31-35,8,Lost,8,1,125156,IND,Independent,Independent,S19,Punjab,378,378,2012,0
Amritsar East,18,GEN,62,SC,Mohinder Singh,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,667,1%,0,61-70,6,Lost,6,1,92024,IND,Independent,Independent,S19,Punjab,667,667,2012,0
Sultanpur lodhi,28,GEN,48,SC,Sarban Chand,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,481,0%,0,46-50,7,Lost,7,1,99171,IND,Independent,Independent,S19,Punjab,481,481,2012,0
Shahkot,32,GEN,25,SC,Kashmir Singh,Male,8,0.02%,Candidate Count,13901424,TRUE,Upto 100,2684,2%,0,Upto 30,5,Lost,5,1,123697,IND,Independent,Independent,S19,Punjab,2684,2684,2012,0
Nawan shahr,47,GEN,40,SC,Surjit Ram,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,466,0%,0,36-40,7,Lost,7,1,117192,IND,Independent,Independent,S19,Punjab,466,466,2012,0
Khanna,57,GEN,47,SC,Dalbara Singh,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,269,0%,0,46-50,9,Lost,9,1,117428,IND,Independent,Independent,S19,Punjab,269,269,2012,0
Ludhiana South,61,GEN,27,SC,Amit Kumar,Male,8,0.01%,Candidate Count,13901424,TRUE,Upto 100,867,1%,0,Upto 30,5,Lost,5,1,88816,IND,Independent,Independent,S19,Punjab,867,867,2012,0
Guru har sahai,78,GEN,38,SC,Sikandar Singh,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,383,0%,0,36-40,7,Lost,7,1,126812,IND,Independent,Independent,S19,Punjab,383,383,2012,0
Muktsar,86,GEN,32,SC,Alwinder Singh,Male,8,0.01%,Candidate Count,13901424,TRUE,Upto 100,930,1%,0,31-35,6,Lost,6,1,127363,IND,Independent,Independent,S19,Punjab,930,930,2012,0
Lehra,99,GEN,35,SC,Balvir Ram,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,654,1%,0,31-35,7,Lost,7,1,119944,IND,Independent,Independent,S19,Punjab,654,654,2012,0
Sunam,101,GEN,47,SC,Sira Singh Alias Kashmir Singh,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,428,0%,0,46-50,7,Lost,7,1,140371,IND,Independent,Independent,S19,Punjab,428,428,2012,0
Barnala,103,GEN,71,SC,Sewa Singh,Male,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,220,0%,0,>70,11,Lost,11,1,117630,IND,Independent,Independent,S19,Punjab,220,220,2012,0
Sangrur,108,GEN,52,SC,Ram Singh,Male,8,0.01%,Candidate Count,13901424,TRUE,Upto 100,1006,1%,0,51-60,5,Lost,5,1,125156,IND,Independent,Independent,S19,Punjab,1006,1006,2012,0
Khem karan,22,GEN,43,SC,Chaman Lal,Male,9,0.01%,Candidate Count,13901424,TRUE,Upto 100,1321,1%,0,41-45,5,Lost,5,1,148000,IND,Independent,Independent,S19,Punjab,1321,1321,2012,0
Sultanpur lodhi,28,GEN,37,SC,Gurmeet Singh,Male,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,363,0%,0,36-40,8,Lost,8,1,99171,IND,Independent,Independent,S19,Punjab,363,363,2012,0
Ludhiana North,65,GEN,39,SC,Sharanjit Singh,Male,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,248,0%,0,36-40,10,Lost,10,1,111194,IND,Independent,Independent,S19,Punjab,248,248,2012,0
Guru har sahai,78,GEN,73,SC,Ganda Singh,Male,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,157,0%,0,>70,10,Lost,10,1,126812,IND,Independent,Independent,S19,Punjab,157,157,2012,0
Jalalabad,79,GEN,31,SC,Sukhdev Singh,Male,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,360,0%,0,31-35,12,Lost,12,1,149395,IND,Independent,Independent,S19,Punjab,360,360,2012,0
Kotkapura,88,GEN,25,SC,Swaran Singh,Male,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,462,0%,0,Upto 30,11,Lost,11,1,111499,IND,Independent,Independent,S19,Punjab,462,462,2012,0
Bathinda urban,92,GEN,47,SC,Sant Lal,Male,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,233,0%,0,46-50,10,Lost,10,1,135762,IND,Independent,Independent,S19,Punjab,233,233,2012,0
Rajpura,111,GEN,50,SC,Darshan Singh Bakshiwala,Male,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,334,0%,0,46-50,10,Lost,10,1,111371,IND,Independent,Independent,S19,Punjab,334,334,2012,0
Dera bassi,112,GEN,36,SC,Maan Singh,Male,9,0.01%,Candidate Count,13901424,TRUE,Upto 100,841,1%,0,36-40,8,Lost,8,1,141644,IND,Independent,Independent,S19,Punjab,841,841,2012,0
Patiala,115,GEN,41,SC,Rakesh Kumar,Male,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,638,1%,0,41-45,5,Lost,5,1,95537,IND,Independent,Independent,S19,Punjab,638,638,2012,0
Amritsar North,15,GEN,33,SC,Sukhdev Singh,Male,10,0.00%,Candidate Count,13901424,TRUE,Upto 100,78,0%,0,31-35,12,Lost,12,1,111603,IND,Independent,Independent,S19,Punjab,78,78,2012,0
Sultanpur lodhi,28,GEN,50,SC,Jeet,Male,10,0.00%,Candidate Count,13901424,TRUE,Upto 100,217,0%,0,46-50,10,Lost,10,1,99171,IND,Independent,Independent,S19,Punjab,217,217,2012,0
Firozpur City,76,GEN,41,SC,Mohinder Pal,Male,10,0.00%,Candidate Count,13901424,TRUE,Upto 100,626,1%,0,41-45,7,Lost,7,1,114903,IND,Independent,Independent,S19,Punjab,626,626,2012,0
Jalalabad,79,GEN,61,SC,Subage Singh,Male,10,0.00%,Candidate Count,13901424,TRUE,Upto 100,583,0%,0,61-70,10,Lost,10,1,149395,IND,Independent,Independent,S19,Punjab,583,583,2012,0
Lambi,83,GEN,61,SC,Nachattar Singh,Male,10,0.00%,Candidate Count,13901424,TRUE,Upto 100,409,0%,0,61-70,8,Lost,8,1,122064,IND,Independent,Independent,S19,Punjab,409,409,2012,0
Faridkot,87,GEN,25,SC,Gursewak Singh,Male,10,0.00%,Candidate Count,13901424,TRUE,Upto 100,181,0%,0,Upto 30,10,Lost,10,1,112163,IND,Independent,Independent,S19,Punjab,181,181,2012,0
Patiala Rural,110,GEN,36,SC,Chand Singh,Male,10,0.00%,Candidate Count,13901424,TRUE,Upto 100,331,0%,0,36-40,10,Lost,10,1,127930,IND,Independent,Independent,S19,Punjab,331,331,2012,0
Khem karan,22,GEN,26,SC,Balwinder Singh,Male,11,0.01%,Candidate Count,13901424,TRUE,Upto 100,1431,1%,0,Upto 30,4,Lost,4,1,148000,IND,Independent,Independent,S19,Punjab,1431,1431,2012,0
Sultanpur lodhi,28,GEN,39,SC,Tarsem Singh,Male,11,0.00%,Candidate Count,13901424,TRUE,Upto 100,661,1%,0,36-40,6,Lost,6,1,99171,IND,Independent,Independent,S19,Punjab,661,661,2012,0
Jalandhar central,35,GEN,42,SC,Kuldeep Kumar,Male,11,0.00%,Candidate Count,13901424,TRUE,Upto 100,322,0%,0,41-45,6,Lost,6,1,97457,IND,Independent,Independent,S19,Punjab,322,322,2012,0
Ludhiana central,63,GEN,35,SC,Bobby,Male,11,0.00%,Candidate Count,13901424,TRUE,Upto 100,482,0%,0,31-35,6,Lost,6,1,97266,IND,Independent,Independent,S19,Punjab,482,482,2012,0
Firozpur City,76,GEN,46,SC,Rajinder Singh,Male,11,0.00%,Candidate Count,13901424,TRUE,Upto 100,411,0%,0,46-50,8,Lost,8,1,114903,IND,Independent,Independent,S19,Punjab,411,411,2012,0
Bathinda urban,92,GEN,32,SC,Tribhavan Kumar,Male,11,0.00%,Candidate Count,13901424,TRUE,Upto 100,159,0%,0,31-35,12,Lost,12,1,135762,IND,Independent,Independent,S19,Punjab,159,159,2012,0
Barnala,103,GEN,36,SC,Raj Kumar,Male,11,0.01%,Candidate Count,13901424,TRUE,Upto 100,1176,1%,0,36-40,5,Lost,5,1,117630,IND,Independent,Independent,S19,Punjab,1176,1176,2012,0
Bathinda urban,92,GEN,32,SC,Rakesh Kumar,Male,12,0.00%,Candidate Count,13901424,TRUE,Upto 100,372,0%,0,31-35,7,Lost,7,1,135762,IND,Independent,Independent,S19,Punjab,372,372,2012,0
Amargarh,106,GEN,54,SC,Lachhman Singh,Male,12,0.00%,Candidate Count,13901424,TRUE,Upto 100,396,0%,0,51-60,9,Lost,9,1,117435,IND,Independent,Independent,S19,Punjab,396,396,2012,0
Patiala Rural,110,GEN,51,SC,Dalip Singh,Male,12,0.00%,Candidate Count,13901424,TRUE,Upto 100,293,0%,0,51-60,12,Lost,12,1,127930,IND,Independent,Independent,S19,Punjab,293,293,2012,0
Jalalabad,79,GEN,38,SC,Bakhshish Singh,Male,13,0.00%,Candidate Count,13901424,TRUE,Upto 100,284,0%,0,36-40,13,Lost,13,1,149395,IND,Independent,Independent,S19,Punjab,284,284,2012,0
Patiala Rural,110,GEN,25,SC,Narayan Singh,Male,13,0.00%,Candidate Count,13901424,TRUE,Upto 100,430,0%,0,Upto 30,8,Lost,8,1,127930,IND,Independent,Independent,S19,Punjab,430,430,2012,0
Ludhiana South,61,GEN,52,SC,Lal Chand Rao,Male,14,0.00%,Candidate Count,13901424,TRUE,Upto 100,599,1%,0,51-60,6,Lost,6,1,88816,IND,Independent,Independent,S19,Punjab,599,599,2012,0
Rampura Phul,90,GEN,25,SC,Lakhvir Singh,Male,14,0.01%,Candidate Count,13901424,TRUE,Upto 100,974,1%,0,Upto 30,6,Lost,6,1,126933,IND,Independent,Independent,S19,Punjab,974,974,2012,0
Jalalabad,79,GEN,33,SC,Makhan Singh,Male,15,0.00%,Candidate Count,13901424,TRUE,Upto 100,255,0%,0,31-35,14,Lost,14,1,149395,IND,Independent,Independent,S19,Punjab,255,255,2012,0
Jalalabad,79,GEN,79,SC,Wazir Singh,Male,16,0.01%,Candidate Count,13901424,TRUE,Upto 100,1142,1%,0,>70,8,Lost,8,1,149395,IND,Independent,Independent,S19,Punjab,1142,1142,2012,0
Patiala Rural,110,GEN,35,SC,Raj Kumar,Male,16,0.00%,Candidate Count,13901424,TRUE,Upto 100,391,0%,0,31-35,9,Lost,9,1,127930,IND,Independent,Independent,S19,Punjab,391,391,2012,0
Dina Nagar,5,SC,54,SC,Aruna Chaudhary,Female,1,0.47%,Candidate Count,13901424,TRUE,10001-20000,65993,53%,1,51-60,1,Won,1,1,124717,INC,National,Indian National Congress,S19,Punjab,65993,53066,2012,"12,927"
Jalandhar West,34,SC,55,SC,Suman Kaypee.,Female,1,0.27%,Candidate Count,13901424,TRUE,Upto 100,36864,39%,0,51-60,2,Lost,2,1,93891,INC,National,Indian National Congress,S19,Punjab,36864,36864,2012,0
Firozpur Rural,77,SC,32,SC,Satkar Kaur,Female,1,0.44%,Candidate Count,13901424,TRUE,Upto 100,61668,45%,0,31-35,2,Lost,2,1,136196,INC,National,Indian National Congress,S19,Punjab,61668,61668,2012,0
Bhoa,2,SC,33,SC,Seema Kumari,Female,2,0.36%,Candidate Count,13901424,TRUE,10001-20000,50503,47%,1,31-35,1,Won,1,1,108512,BJP,National,Bharatiya Janata Party,S19,Punjab,50503,38355,2012,"12,148"
Bassi Pathana,54,SC,58,SC,Harbans Kaur Dullo,Female,2,0.25%,Candidate Count,13901424,TRUE,Upto 100,34183,34%,0,51-60,2,Lost,2,1,101300,INC,National,Indian National Congress,S19,Punjab,34183,34183,2012,0
Mehal kalan,104,SC,55,SC,Harchand Kaur,Female,2,0.36%,Candidate Count,13901424,TRUE,5001-10000,50188,45%,1,51-60,1,Won,1,1,112232,INC,National,Indian National Congress,S19,Punjab,50188,42797,2012,"7,391"
Sham chaurasi,42,SC,64,SC,Mohinder Kaur Josh,Female,2,0.31%,Candidate Count,13901424,TRUE,5001-10000,43360,39%,1,61-70,1,Won,1,1,112202,SAD,State,Shiromani Akali Dal,S19,Punjab,43360,38054,2012,"5,306"
Chamkaur Sahib,51,SC,42,SC,Jagmeet Kaur,Female,2,0.37%,Candidate Count,13901424,TRUE,Upto 100,50981,38%,0,41-45,2,Lost,2,1,132426,SAD,State,Shiromani Akali Dal,S19,Punjab,50981,50981,2012,0
Shutrana,117,SC,44,SC,Vaninder Kaur Loomba,Female,3,0.34%,Candidate Count,13901424,TRUE,101-1000,47764,40%,1,41-45,1,Won,1,1,119755,SAD,State,Shiromani Akali Dal,S19,Punjab,47764,46992,2012,772
Nihal Singh Wala,71,SC,34,SC,Rajwinder Kaur,Female,4,0.41%,Candidate Count,13901424,TRUE,101-1000,57652,42%,1,31-35,1,Won,1,1,138675,SAD,State,Shiromani Akali Dal,S19,Punjab,57652,57061,2012,591
Malout,85,SC,35,SC,Veerpal Kaur,Female,5,0.00%,Candidate Count,13901424,TRUE,Upto 100,331,0%,0,31-35,9,Lost,9,1,124810,LJP,State,Lok Jan Shakti Party,S19,Punjab,331,331,2012,0
Jaitu,89,SC,52,SC,Amarjeet Kaur,Female,4,0.09%,Candidate Count,13901424,TRUE,Upto 100,12326,11%,0,51-60,3,Lost,3,1,110858,PPOP,Unrecognised,People's Party Of Punjab,S19,Punjab,12326,12326,2012,0
Bathinda Rural,93,SC,29,SC,Malkit Kaur,Female,6,0.00%,Candidate Count,13901424,TRUE,Upto 100,669,1%,0,Upto 30,7,Lost,7,1,109945,JanSP,Unrecognised,Janral Samaj Party,S19,Punjab,669,669,2012,0
Budhlada,98,SC,47,SC,Ranjit Kaur,Female,6,0.21%,Candidate Count,13901424,TRUE,Upto 100,29385,21%,0,46-50,3,Lost,3,1,136933,PPOP,Unrecognised,People's Party Of Punjab,S19,Punjab,29385,29385,2012,0
Bhucho Mandi,91,SC,32,SC,Paramjeet Kaur,Female,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,514,0%,0,31-35,9,Lost,9,1,135720,SAD(M),Unrecognised,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),S19,Punjab,514,514,2012,0
Nihal Singh Wala,71,SC,55,SC,Amarjit Kaur,Female,6,0.01%,Candidate Count,13901424,TRUE,Upto 100,1901,1%,0,51-60,4,Lost,4,1,138675,IND,Independent,Independent,S19,Punjab,1901,1901,2012,0
Sham chaurasi,42,SC,42,SC,Neena Rani,Female,7,0.01%,Candidate Count,13901424,TRUE,Upto 100,810,1%,0,41-45,6,Lost,6,1,112202,IND,Independent,Independent,S19,Punjab,810,810,2012,0
Chamkaur Sahib,51,SC,49,SC,Sukhjit  Kaur  Khalsa,Female,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,408,0%,0,46-50,8,Lost,8,1,132426,IND,Independent,Independent,S19,Punjab,408,408,2012,0
Payal,67,SC,47,SC,Kiran Bala,Female,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,346,0%,0,46-50,8,Lost,8,1,120158,IND,Independent,Independent,S19,Punjab,346,346,2012,0
Jaitu,89,SC,45,SC,Gurdev Kaur,Female,7,0.00%,Candidate Count,13901424,TRUE,Upto 100,271,0%,0,41-45,9,Lost,9,1,110858,IND,Independent,Independent,S19,Punjab,271,271,2012,0
Sri Hargobindpur,8,SC,50,SC,Lakhwinder Kaur,Female,8,0.01%,Candidate Count,13901424,TRUE,Upto 100,803,1%,0,46-50,5,Lost,5,1,113966,IND,Independent,Independent,S19,Punjab,803,803,2012,0
Jaitu,89,SC,26,SC,Prabhjot Kaur,Female,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,576,1%,0,Upto 30,7,Lost,7,1,110858,IND,Independent,Independent,S19,Punjab,576,576,2012,0
Shutrana,117,SC,53,SC,Shano Devi,Female,8,0.00%,Candidate Count,13901424,TRUE,Upto 100,176,0%,0,51-60,13,Lost,13,1,119755,IND,Independent,Independent,S19,Punjab,176,176,2012,0
Kartarpur,33,SC,30,SC,Nishuka,Female,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,377,0%,0,Upto 30,6,Lost,6,1,115645,IND,Independent,Independent,S19,Punjab,377,377,2012,0
Adampur,38,SC,37,SC,Smt. Manjit Kaur,Female,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,325,0%,0,36-40,8,Lost,8,1,109813,IND,Independent,Independent,S19,Punjab,325,325,2012,0
Chabbewal,44,SC,38,SC,Nirmal Kaur,Female,9,0.00%,Candidate Count,13901424,TRUE,Upto 100,467,0%,0,36-40,7,Lost,7,1,105514,IND,Independent,Independent,S19,Punjab,467,467,2012,0
Jaitu,89,SC,38,SC,Raj Rani,Female,9,0.01%,Candidate Count,13901424,TRUE,Upto 100,898,1%,0,36-40,6,Lost,6,1,110858,IND,Independent,Independent,S19,Punjab,898,898,2012,0
Shutrana,117,SC,26,SC,Sinder Kaur,Female,9,0.01%,Candidate Count,13901424,TRUE,Upto 100,723,1%,0,Upto 30,7,Lost,7,1,119755,IND,Independent,Independent,S19,Punjab,723,723,2012,0
Adampur,38,SC,46,SC,Smt. Lalita Grewal Kittu,Female,10,0.00%,Candidate Count,13901424,TRUE,Upto 100,429,0%,0,46-50,7,Lost,7,1,109813,IND,Independent,Independent,S19,Punjab,429,429,2012,0
Bhoa,2,SC,48,SC,Amarjit Singh,Male,1,0.02%,Candidate Count,13901424,TRUE,Upto 100,2841,3%,0,46-50,5,Lost,5,1,108512,BSP,National,Bahujan Samaj Party,S19,Punjab,2841,2841,2012,0
Sri Hargobindpur,8,SC,55,SC,Sukhwinder Singh,Male,1,0.01%,Candidate Count,13901424,TRUE,Upto 100,1339,1%,0,51-60,4,Lost,4,1,113966,BSP,National,Bahujan Samaj Party,S19,Punjab,1339,1339,2012,0
Jandiala,14,SC,68,SC,Sardul Singh Bandala,Male,1,0.36%,Candidate Count,13901424,TRUE,Upto 100,50321,44%,0,61-70,2,Lost,2,1,113782,INC,National,Indian National Congress,S19,Punjab,50321,50321,2012,0
Amritsar West,16,SC,56,SC,Amarjit Singh Asal,Male,1,0.08%,Candidate Count,13901424,TRUE,Upto 100,11682,12%,0,51-60,3,Lost,3,1,95434,CPI,National,Communist Party of India,S19,Punjab,11682,11682,2012,0
Phagwara,29,SC,62,SC,Som Parkash,Male,1,0.33%,Candidate Count,13901424,TRUE,10001-20000,46223,41%,1,61-70,1,Won,1,1,112860,BJP,National,Bharatiya Janata Party,S19,Punjab,46223,31644,2012,"14,579"
Adampur,38,SC,51,SC,Sh. Satnam Singh Kainth,Male,1,0.21%,Candidate Count,13901424,TRUE,Upto 100,28865,26%,0,51-60,2,Lost,2,1,109813,INC,National,Indian National Congress,S19,Punjab,28865,28865,2012,0
Sham chaurasi,42,SC,50,SC,Samittar Singh Sikri,Male,1,0.16%,Candidate Count,13901424,TRUE,Upto 100,22429,20%,0,46-50,3,Lost,3,1,112202,BSP,National,Bahujan Samaj Party,S19,Punjab,22429,22429,2012,0
Banga,46,SC,57,SC,Tarlochan Singh,Male,1,0.30%,Candidate Count,13901424,TRUE,2001-5000,42023,37%,1,51-60,1,Won,1,1,113699,INC,National,Indian National Congress,S19,Punjab,42023,38808,2012,"3,215"
Chamkaur Sahib,51,SC,48,SC,Charanjit Singh Channi,Male,1,0.39%,Candidate Count,13901424,TRUE,2001-5000,54640,41%,1,46-50,1,Won,1,1,132426,INC,National,Indian National Congress,S19,Punjab,54640,50981,2012,"3,659"
Bassi Pathana,54,SC,60,SC,Amarnath Singh,Male,1,0.04%,Candidate Count,13901424,TRUE,Upto 100,5941,6%,0,51-60,4,Lost,4,1,101300,BSP,National,Bahujan Samaj Party,S19,Punjab,5941,5941,2012,0
Payal,67,SC,76,SC,Sukhdev Singh,Male,1,0.03%,Candidate Count,13901424,TRUE,Upto 100,4062,3%,0,>70,4,Lost,4,1,120158,BSP,National,Bahujan Samaj Party,S19,Punjab,4062,4062,2012,0
Raikot,69,SC,55,SC,Gurcharan Singh,Male,1,0.36%,Candidate Count,13901424,TRUE,2001-5000,49553,46%,1,51-60,1,Won,1,1,107977,INC,National,Indian National Congress,S19,Punjab,49553,45660,2012,"3,893"
Jagraon,70,SC,64,SC,Ishar Singh,Male,1,0.38%,Candidate Count,13901424,TRUE,Upto 100,52825,43%,0,61-70,2,Lost,2,1,121950,INC,National,Indian National Congress,S19,Punjab,52825,52825,2012,0
Nihal Singh Wala,71,SC,56,SC,Ajit Singh Shant,Male,1,0.41%,Candidate Count,13901424,TRUE,Upto 100,57061,41%,0,51-60,2,Lost,2,1,138675,INC,National,Indian National Congress,S19,Punjab,57061,57061,2012,0
Balluana,82,SC,59,SC,Kashmir Singh,Male,1,0.02%,Candidate Count,13901424,TRUE,Upto 100,2724,2%,0,51-60,5,Lost,5,1,129013,BSP,National,Bahujan Samaj Party,S19,Punjab,2724,2724,2012,0
Bhucho Mandi,91,SC,60,SC,Ajaib Singh Bhatti,Male,1,0.41%,Candidate Count,13901424,TRUE,1001-2000,57515,42%,1,51-60,1,Won,1,1,135720,INC,National,Indian National Congress,S19,Punjab,57515,56227,2012,"1,288"
Bathinda Rural,93,SC,56,SC,Surjeet Singh Sohi,Male,1,0.13%,Candidate Count,13901424,TRUE,Upto 100,17655,16%,0,51-60,3,Lost,3,1,109945,CPI,National,Communist Party of India,S19,Punjab,17655,17655,2012,0
Budhlada,98,SC,29,SC,Satpal Singh,Male,1,0.32%,Candidate Count,13901424,TRUE,Upto 100,45056,33%,0,Upto 30,2,Lost,2,1,136933,INC,National,Indian National Congress,S19,Punjab,45056,45056,2012,0
Dirba,100,SC,57,SC,Ajaib Singh,Male,1,0.38%,Candidate Count,13901424,TRUE,Upto 100,53131,41%,0,51-60,2,Lost,2,1,130586,INC,National,Indian National Congress,S19,Punjab,53131,53131,2012,0
Bhadaur,102,SC,66,SC,Khushia Singh,Male,1,0.03%,Candidate Count,13901424,TRUE,Upto 100,4740,4%,0,61-70,3,Lost,3,1,113197,CPI,National,Communist Party of India,S19,Punjab,4740,4740,2012,0
Mehal kalan,104,SC,70,SC,Atma Singh,Male,1,0.05%,Candidate Count,13901424,TRUE,Upto 100,7030,6%,0,61-70,4,Lost,4,1,112232,BSP,National,Bahujan Samaj Party,S19,Punjab,7030,7030,2012,0
